;Reco;X;Y;BadFlag;SigmaOutNoise;Baseline;risetime;Amplitude
28565;TRUE;27.1373;26.4741;FALSE;197.7939197;-0.000542285;8.14E-08;0.082491992
28566;TRUE;28.3868;26.7958;FALSE;291.2796115;-0.000559533;8.02E-08;0.124956762
28567;FALSE;;;;;;;
28568;FALSE;;;;;;;
28569;TRUE;26.37;25.1287;FALSE;204.2797502;-0.00099414;8.04E-08;0.083321808
28570;TRUE;27.9914;21.2546;FALSE;145.3909951;-0.000718174;8.29E-08;0.060226696
28571;TRUE;31.6818;22.5326;FALSE;43.82186508;-0.000555318;1.11E-07;0.017632521
28572;TRUE;23.1208;28.725;FALSE;79.28367593;-0.000888342;8.54E-08;0.032126951
28573;FALSE;;;;;;;
28574;FALSE;;;;;;;
28575;FALSE;;;;;;;
28576;TRUE;29.3928;26.0445;FALSE;159.6810669;-0.000722387;8.02E-08;0.064869202
28577;FALSE;;;;;;;
28578;FALSE;;;;;;;
28579;FALSE;;;;;;;
28580;TRUE;25.7146;26.412;FALSE;251.219421;-0.000665718;7.84E-08;0.119767985
28581;TRUE;26.7654;28.0141;FALSE;133.3729466;-0.000874014;8.06E-08;0.055634296
28582;TRUE;24.9506;26.3035;FALSE;147.8540742;-0.000699526;8.23E-08;0.060639707
28583;TRUE;32.5191;33.2538;TRUE;3.76805377;-0.001096902;2.00E-10;0.001555191
28584;FALSE;;;;;;;
28585;FALSE;;;;;;;
28586;TRUE;26.5485;28.3247;FALSE;206.1447669;-0.000348874;7.89E-08;0.084934816
28587;TRUE;26.7647;31.1507;FALSE;27.05841935;-0.000987082;9.71E-08;0.011448794
28588;TRUE;30.838;25.7785;FALSE;274.3409484;-0.000636447;7.87E-08;0.114470791
28589;TRUE;26.8241;23.8187;FALSE;210.7551844;-0.000648023;8.01E-08;0.087733476
28590;TRUE;26.7805;31.3416;FALSE;18.69809698;-0.000761448;8.61E-08;0.007938379
28591;FALSE;;;;;;;
28592;FALSE;;;;;;;
28593;TRUE;25.7265;25.4222;FALSE;254.3906439;-0.000657639;8.09E-08;0.107678005
28594;TRUE;27.9641;32.6299;TRUE;3.659218194;-0.001051986;1.00E-10;0.001618265
28595;TRUE;26.2948;29.9102;FALSE;53.10101635;-0.000947932;9.66E-08;0.023362881
28596;TRUE;29.5954;30.5048;FALSE;50.40433207;-0.001188272;8.59E-08;0.02405915
28597;TRUE;33.1284;28.9943;FALSE;5.134917131;-0.000293894;1.60E-09;0.002262206
28598;TRUE;31.8331;21.5597;FALSE;41.36519198;-0.000615782;1.18E-07;0.017662865
28599;FALSE;;;;;;;
28600;TRUE;22.5212;25.4031;FALSE;225.5038426;-0.000551858;8.08E-08;0.099823921
28601;TRUE;34.1065;25.7297;TRUE;4.126167329;-0.000839696;2.00E-10;0.001633375
28602;FALSE;;;;;;;
28603;TRUE;27.9398;23.9694;FALSE;345.6975031;-0.000628391;7.94E-08;0.152887529
28604;TRUE;33.3943;22.7453;FALSE;52.18416427;-0.000522236;9.99E-08;0.021557325
28605;TRUE;24.1377;30.006;FALSE;143.3911009;-0.000685815;7.74E-08;0.061024427
28606;TRUE;25.457;28.479;FALSE;206.3218445;-0.000377319;7.93E-08;0.089646482
28607;FALSE;;;;;;;
28608;TRUE;22.7274;27.8444;FALSE;90.96716919;-0.00072179;8.31E-08;0.038185567
28609;TRUE;28.6285;26.1704;FALSE;180.9936961;-0.000601712;8.31E-08;0.073312964
28610;TRUE;28.4787;24.8397;FALSE;377.9845724;-0.001055239;6.17E-08;0.152460681
28611;FALSE;;;;;;;
28612;TRUE;29.5731;26.3315;FALSE;176.707352;-0.000424894;7.95E-08;0.090190454
28613;FALSE;;;;;;;
28614;TRUE;27.5776;26.7254;FALSE;201.7394924;-0.000684404;7.89E-08;0.081999614
28615;TRUE;30.4075;25.6513;FALSE;177.6527137;-0.001050955;7.87E-08;0.076220984
28616;TRUE;30.5277;31.2333;TRUE;3.876832498;-0.000741672;3.00E-10;0.001793671
28617;FALSE;;;;;;;
28618;TRUE;31.626;27.0473;FALSE;78.68167056;-0.001155663;8.23E-08;0.036542665
28619;TRUE;27.3855;31.0514;FALSE;22.05476369;-0.000772279;1.01E-07;0.009297434
28620;TRUE;33.8932;23.6036;FALSE;15.91845778;-0.00081718;9.24E-08;0.006764426
28621;TRUE;25.2046;31.425;FALSE;78.03738299;-0.000821972;8.61E-08;0.032486497
28622;FALSE;;;;;;;
28623;TRUE;24.9189;27.3158;FALSE;200.4996911;-0.000493752;7.87E-08;0.085368504
28624;TRUE;26.4722;29.6346;FALSE;62.86795138;-0.000624138;8.52E-08;0.025456109
28625;TRUE;22.7575;27.495;FALSE;96.24971425;-0.000342209;8.39E-08;0.040640731
28626;TRUE;29.4396;30.1307;FALSE;111.2464627;-0.000888869;8.01E-08;0.048824496
28627;TRUE;30.7006;31.0978;FALSE;5.13781221;-0.00048643;3.00E-10;0.002074856
28628;FALSE;;;;;;;
28629;FALSE;;;;;;;
28630;TRUE;31.0759;30.6091;TRUE;3.126637378;-0.000646255;1.00E-10;0.001341649
28631;TRUE;26.2912;21.6734;FALSE;273.6776977;-0.000413529;8.30E-08;0.116092131
28632;TRUE;27.71;26.9525;FALSE;193.1868887;-0.000639853;8.14E-08;0.086553375
28633;TRUE;31.2576;25.289;FALSE;88.02791878;-0.000920165;7.99E-08;0.034266707
28634;FALSE;;;;;;;
28635;TRUE;27.4736;29.2013;FALSE;148.6528937;-0.000445164;7.85E-08;0.062533782
28636;FALSE;;;;;;;
28637;TRUE;28.6634;27.165;FALSE;210.1799255;-0.000464139;7.92E-08;0.09101257
28638;FALSE;;;;;;;
28639;TRUE;28.2692;20.2028;FALSE;152.8917106;-0.000653224;8.17E-08;0.063770844
28640;FALSE;;;;;;;
28641;TRUE;32.8624;22.4063;FALSE;46.6214933;-0.000412808;1.02E-07;0.019355068
28642;TRUE;27.336;27.9518;FALSE;233.809902;-0.000655485;7.82E-08;0.104865151
28643;FALSE;;;;;;;
28644;FALSE;;;;;;;
28645;TRUE;33.5198;22.8411;FALSE;30.760739;-0.000247958;1.18E-07;0.01407151
28646;TRUE;32.4369;24.5103;FALSE;37.76640787;-0.000961828;1.14E-07;0.016766787
28647;FALSE;;;;;;;
28648;FALSE;;;;;;;
28649;TRUE;31.2629;24.5943;FALSE;99.00646772;-0.000868548;8.17E-08;0.044750731
28650;FALSE;;;;;;;
28651;TRUE;29.3162;28.8393;FALSE;92.55122771;-0.00087199;8.81E-08;0.040531259
28652;TRUE;27.7331;26.156;FALSE;195.3111202;-0.000712502;8.22E-08;0.081273605
28653;TRUE;29.0552;27.0562;FALSE;160.8756491;-0.000586562;8.13E-08;0.063972421
28654;TRUE;24.4253;29.2379;FALSE;65.51941827;-0.001133137;9.67E-08;0.028135727
28655;FALSE;;;;;;;
28656;TRUE;24.35;26.6509;FALSE;215.8857019;-0.000755593;7.95E-08;0.095082439
28657;TRUE;28.237;24.813;FALSE;211.2502849;-0.000810956;8.06E-08;0.087420063
28658;TRUE;23.5302;21.8184;FALSE;198.2319272;-0.000853512;8.18E-08;0.081200045
28659;TRUE;25.3264;29.7426;FALSE;47.61310465;-0.000572736;9.72E-08;0.019540207
28660;FALSE;;;;;;;
28661;TRUE;26.9659;24.4557;FALSE;266.5420755;-0.00068773;8.13E-08;0.125819657
28662;TRUE;25.2757;25.8533;FALSE;228.6232656;-0.000494924;7.98E-08;0.09316634
28663;TRUE;26.4141;25.1416;FALSE;242.8806428;-0.000830748;7.97E-08;0.103698796
28664;FALSE;;;;;;;
28665;TRUE;32.1939;24.2654;FALSE;80.66445032;-0.000611089;8.49E-08;0.034438275
28666;TRUE;25.7956;27.7796;FALSE;376.4027153;-0.000716514;7.46E-08;0.152799406
28667;TRUE;27.0708;29.0378;FALSE;127.994902;-0.001060957;8.06E-08;0.054611931
28668;TRUE;23.9756;22.8715;FALSE;67.43237132;-0.000672594;8.64E-08;0.028736372
28669;FALSE;;;;;;;
28670;FALSE;;;;;;;
28671;FALSE;;;;;;;
28672;TRUE;25.1705;27.8625;FALSE;249.328098;-0.000483968;7.94E-08;0.103295766
28673;FALSE;;;;;;;
28674;FALSE;;;;;;;
28675;FALSE;;;;;;;
28676;TRUE;26.8934;27.2665;FALSE;94.35065674;-0.000754597;8.23E-08;0.038656091
28677;TRUE;31.6324;29.9126;FALSE;12.11888192;-0.000458089;8.12E-08;0.005027177
28678;FALSE;;;;;;;
28679;FALSE;;;;;;;
28680;TRUE;24.8056;24.9103;FALSE;164.3716672;-0.000473571;8.22E-08;0.071147586
28681;FALSE;;;;;;;
28682;TRUE;33.6894;24.4463;FALSE;31.76949728;-0.000146524;9.42E-08;0.014211862
28683;TRUE;27.7581;22.8221;FALSE;174.9110195;-0.000927506;8.23E-08;0.075537542
28684;TRUE;31.5674;29.8349;FALSE;12.43151382;-0.000608469;1.22E-07;0.005761512
28685;TRUE;25.0629;22.881;FALSE;367.0659524;-0.000899252;7.64E-08;0.152616668
28686;TRUE;30.6313;26.2846;FALSE;226.4507471;-0.000489923;8.07E-08;0.102936965
28687;TRUE;26.1903;29.5355;FALSE;134.8287076;-0.000723804;7.63E-08;0.061842617
28688;FALSE;;;;;;;
28689;TRUE;28.337;23.9503;FALSE;295.4531003;-0.000737526;8.10E-08;0.12788435
28690;TRUE;26.1194;23.482;FALSE;216.8494951;-0.000708994;8.10E-08;0.088702511
28691;FALSE;;;;;;;
28692;FALSE;;;;;;;
28693;FALSE;;;;;;;
28694;TRUE;30.0871;31.7279;TRUE;3.449167084;-0.000410852;1.00E-10;0.001610781
28695;TRUE;30.3213;23.4776;FALSE;163.1427708;-0.000837567;7.94E-08;0.06461132
28696;TRUE;32.1212;26.3059;FALSE;29.55215732;-0.000540299;9.86E-08;0.012904832
28697;TRUE;31.868;22.0066;FALSE;63.69625222;-0.00035629;8.90E-08;0.025381488
28698;TRUE;28.372;32.0135;FALSE;34.79999324;-0.000638373;9.27E-08;0.014174049
28699;FALSE;;;;;;;
28700;TRUE;26.2242;23.0645;FALSE;219.9080499;-0.000874049;8.12E-08;0.090242029
28701;FALSE;;;;;;;
28702;TRUE;31.9463;22.1344;FALSE;79.44520458;-0.000872302;8.85E-08;0.031989918
28703;TRUE;27.9736;21.372;FALSE;155.1550686;-0.0007562;7.92E-08;0.063621167
28704;TRUE;33.8988;26.7683;FALSE;5.90881679;-0.00053262;3.60E-09;0.00237114
28705;FALSE;;;;;;;
28706;FALSE;;;;;;;
28707;TRUE;26.6139;21.6952;FALSE;202.0709346;-0.000400432;8.33E-08;0.079849966
28708;FALSE;;;;;;;
28709;TRUE;31.9112;19.7976;FALSE;32.0444827;-0.000860843;1.01E-07;0.013292581
28710;TRUE;25.508;30.5358;FALSE;42.21876108;-0.000794812;1.01E-07;0.017354109
28711;TRUE;24.9851;20.6819;FALSE;142.4091767;-0.00075678;8.33E-08;0.061358204
28712;TRUE;27.0019;25.4867;FALSE;151.7832723;-0.00050777;8.03E-08;0.063140551
28713;FALSE;;;;;;;
28714;FALSE;;;;;;;
28715;FALSE;;;;;;;
28716;TRUE;33.2359;22.2492;FALSE;47.76845236;-0.00071034;9.32E-08;0.020393694
28717;FALSE;;;;;;;
28718;TRUE;30.9215;25.0301;FALSE;99.00550231;-0.000651112;8.52E-08;0.043050842
28719;FALSE;;;;;;;
28720;TRUE;31.91;25.1172;FALSE;105.5936723;-0.000441942;8.31E-08;0.043944959
28721;TRUE;27.4387;29.3434;FALSE;69.38272584;-0.000452567;9.14E-08;0.033629056
28722;TRUE;28.9305;29.4232;FALSE;69.13035225;-0.001060755;7.98E-08;0.029458648
28723;FALSE;;;;;;;
28724;TRUE;26.212;30.3572;FALSE;57.92618675;-0.000651921;8.41E-08;0.023443551
28725;FALSE;;;;;;;
28726;TRUE;29.2255;23.9813;FALSE;197.2471085;-0.000945184;8.30E-08;0.080711421
28727;FALSE;;;;;;;
28728;FALSE;;;;;;;
28729;TRUE;32.0128;27.5698;FALSE;44.65505761;-0.000968445;1.02E-07;0.018534795
28730;TRUE;26.145;26.6128;FALSE;200.4172219;-0.00066697;7.95E-08;0.085184908
28731;FALSE;;;;;;;
28732;FALSE;;;;;;;
28733;TRUE;29.2596;27.7243;FALSE;162.7670252;-0.000923155;8.25E-08;0.06825141
28734;TRUE;28.0914;26.4714;FALSE;241.7407234;-0.001047208;8.09E-08;0.098858969
28735;TRUE;33.4032;25.9935;TRUE;4.188055398;-0.000832417;2.00E-10;0.001772976
28736;TRUE;31.9673;22.687;FALSE;26.42123602;-0.000993594;1.01E-07;0.011172459
28737;TRUE;22.5132;23.4532;FALSE;113.8705615;-0.000432048;8.54E-08;0.048243527
28738;TRUE;33.1297;27.2388;FALSE;10.33259416;-0.000408218;6.56E-08;0.004584095
28739;TRUE;30.3575;20.9574;FALSE;75.80099486;-0.000780427;8.61E-08;0.036489814
28740;TRUE;22.7365;26.9476;FALSE;165.4618711;-0.001077047;7.84E-08;0.076628165
28741;TRUE;31.895;23.8146;FALSE;100.2467962;-0.000661425;8.35E-08;0.040555019
28742;TRUE;29.8151;29.6606;FALSE;68.17162813;-0.000709223;8.69E-08;0.028678988
28743;TRUE;28.5806;25.3386;FALSE;357.7049594;-0.000806249;7.89E-08;0.152709671
28744;FALSE;;;;;;;
28745;TRUE;31.5356;27.6158;FALSE;7.07636294;-0.000872923;5.41E-08;0.002951877
28746;FALSE;;;;;;;
28747;FALSE;;;;;;;
28748;FALSE;;;;;;;
28749;TRUE;27.7545;27.6442;FALSE;254.3995013;-0.000921042;7.91E-08;0.102809398
28750;TRUE;31.8661;29.2016;FALSE;13.27732082;-0.000413509;1.21E-07;0.005624382
28751;FALSE;;;;;;;
28752;TRUE;27.869;22.7845;FALSE;224.331623;-0.000356677;8.26E-08;0.101708111
28753;FALSE;;;;;;;
28754;TRUE;33.2749;24.6768;FALSE;26.67508074;-0.001013685;1.02E-07;0.010623094
28755;FALSE;;;;;;;
28756;TRUE;26.9361;23.1404;FALSE;223.3519165;-0.000679833;8.06E-08;0.092568907
28757;TRUE;26.6288;24.8001;FALSE;241.0934151;-0.000688116;8.24E-08;0.100598325
28758;TRUE;25.1839;27.0546;FALSE;213.9278954;-0.000785806;7.85E-08;0.085727669
28759;TRUE;24.5144;22.1506;FALSE;80.12997421;-0.000861851;8.47E-08;0.033520734
28760;FALSE;;;;;;;
28761;FALSE;;;;;;;
28762;FALSE;;;;;;;
28763;TRUE;31.4322;22.889;FALSE;146.6581311;-0.000952207;8.07E-08;0.066247954
28764;TRUE;31.6009;25.2995;FALSE;102.2506014;-0.000596091;8.33E-08;0.045261879
28765;FALSE;;;;;;;
28766;TRUE;18.9993;28.3807;TRUE;4.211261941;-0.000588969;3.00E-10;0.001912646
28767;TRUE;28.3088;20.6779;FALSE;188.7075375;-0.000405216;8.21E-08;0.080779193
28768;TRUE;27.3845;26.7764;FALSE;132.0624012;-0.000527978;8.20E-08;0.055515922
28769;TRUE;31.0766;21.7723;FALSE;128.4313599;-0.000631251;8.37E-08;0.052397862
28770;TRUE;32.6366;28.9103;FALSE;62.73050654;-0.000384752;9.15E-08;0.025482748
28771;FALSE;;;;;;;
28772;FALSE;;;;;;;
28773;TRUE;25.5509;24.3851;FALSE;265.8369352;-0.000756741;7.96E-08;0.107547775
28774;TRUE;33.1253;23.3217;FALSE;17.40804726;-0.000685951;1.03E-07;0.007095428
28775;TRUE;31.2007;22.6695;FALSE;112.1010038;-0.000539624;7.93E-08;0.047609273
28776;TRUE;25.8681;31.6546;FALSE;31.21183601;-0.000755048;9.25E-08;0.012404689
28777;TRUE;24.2483;23.2543;FALSE;132.7289798;-0.000669;8.18E-08;0.055247767
28778;TRUE;24.9107;24.1556;FALSE;181.9723878;-0.000898575;8.10E-08;0.072774815
28779;TRUE;29.7859;25.3763;FALSE;204.0369374;-0.000843394;7.91E-08;0.090661858
28780;TRUE;30.97;25.4584;FALSE;154.1226774;-0.001313885;7.99E-08;0.074953983
28781;FALSE;;;;;;;
28782;TRUE;33.4109;26.245;FALSE;39.34355291;-0.000605207;8.88E-08;0.016223125
28783;TRUE;28.2501;31.0567;TRUE;4.28124365;-0.001045329;2.00E-10;0.001627522
28784;TRUE;27.5908;32.2661;FALSE;11.40476226;-0.00075836;1.10E-07;0.004820307
28785;FALSE;;;;;;;
28786;TRUE;23.9453;28.3671;FALSE;137.5837457;-0.000601255;8.15E-08;0.056109424
28787;FALSE;;;;;;;
28788;TRUE;28.8104;20.4879;FALSE;59.29436782;-0.000555422;1.25E-07;0.025693469
28789;FALSE;;;;;;;
28790;TRUE;29.6086;26.3393;FALSE;275.7561717;-0.00087675;7.91E-08;0.116913174
28791;TRUE;29.1212;21.3452;FALSE;116.0397519;-0.000459922;8.25E-08;0.049536246
28792;FALSE;;;;;;;
28793;FALSE;;;;;;;
28794;FALSE;;;;;;;
28795;FALSE;;;;;;;
28796;FALSE;;;;;;;
28797;FALSE;;;;;;;
28798;TRUE;26.8459;30.5546;FALSE;57.26260356;-0.000522531;1.02E-07;0.023624831
28799;TRUE;25.5149;22.1644;FALSE;230.9606924;-0.000765933;8.12E-08;0.10326028
28800;TRUE;29.6572;26.237;FALSE;131.7245615;-0.000988;8.32E-08;0.054529219
28801;FALSE;;;;;;;
28802;TRUE;23.6243;25.5054;FALSE;184.9517057;-0.000692497;8.03E-08;0.080390727
28803;TRUE;23.3267;24.657;FALSE;167.4168996;-0.000841209;7.92E-08;0.07123658
28804;FALSE;;;;;;;
28805;TRUE;32.3582;27.4766;FALSE;11.46755765;-0.001105553;8.12E-08;0.00498163
28806;FALSE;;;;;;;
28807;TRUE;32.1787;29.5972;FALSE;24.76102135;-0.000653806;1.07E-07;0.010259111
28808;TRUE;30.8493;22.0655;FALSE;85.74173438;-0.000449783;8.85E-08;0.035222259
28809;TRUE;27.8157;29.2783;FALSE;112.0491008;-0.000769304;8.01E-08;0.04764942
28810;TRUE;28.5697;27.2768;FALSE;298.7223196;-0.000501683;7.95E-08;0.125367457
28811;TRUE;25.9545;30.9639;TRUE;3.420322238;-0.001089034;1.00E-10;0.001508574
28812;FALSE;;;;;;;
28813;FALSE;;;;;;;
28814;TRUE;28.309;28.1346;FALSE;213.5828859;-0.000505103;7.84E-08;0.085769677
28815;FALSE;;;;;;;
28816;TRUE;32.2066;28.4099;TRUE;4.406320453;-0.000813527;2.00E-10;0.001729595
28817;TRUE;34.7765;25.5445;TRUE;3.690351901;-0.000627839;2.00E-10;0.001666217
28818;TRUE;33.5873;27.4045;TRUE;3.503507227;-0.000649094;2.00E-10;0.001621612
28819;TRUE;32.6642;27.6127;FALSE;40.36162414;-0.000546315;8.91E-08;0.016564815
28820;FALSE;;;;;;;
28821;FALSE;;;;;;;
28822;FALSE;;;;;;;
28823;TRUE;24.9823;27.6652;FALSE;119.6173141;-0.000609664;8.03E-08;0.049830155
28824;FALSE;;;;;;;
28825;TRUE;23.2391;27.0608;FALSE;123.6600278;-0.000570476;7.99E-08;0.049174026
28826;TRUE;33.264;24.1285;FALSE;27.04922623;-0.000632226;9.72E-08;0.011219893
28827;TRUE;26.402;24.4084;FALSE;247.5295881;-0.000814964;8.24E-08;0.109362761
28828;TRUE;26.0796;24.1616;FALSE;257.1889325;-0.000967688;7.92E-08;0.105912455
28829;TRUE;25.7923;30.9816;FALSE;20.52176657;-0.000355328;1.09E-07;0.009436773
28830;TRUE;26.3474;21.4099;FALSE;133.5096738;-0.000581622;8.49E-08;0.053339992
28831;TRUE;29.6301;24.6512;FALSE;169.4670243;-0.000313954;8.28E-08;0.070147469
28832;TRUE;24.2092;28.0272;FALSE;16.15404467;-0.000634009;1.04E-07;0.006778954
28833;TRUE;34.8199;25.6615;FALSE;10.45595466;-0.000641736;1.09E-07;0.004244206
28834;FALSE;;;;;;;
28835;TRUE;25.3114;27.8836;FALSE;129.2368463;-0.000901503;8.31E-08;0.053842562
28836;FALSE;;;;;;;
28837;FALSE;;;;;;;
28838;TRUE;25.8085;31.5689;FALSE;5.132212212;-0.000846721;1.40E-09;0.002054446
28839;FALSE;;;;;;;
28840;TRUE;25.7728;25.5219;FALSE;167.2257721;-0.000690375;8.07E-08;0.069882612
28841;FALSE;;;;;;;
28842;FALSE;;;;;;;
28843;TRUE;30.0937;27.8425;FALSE;99.10074438;-0.000797543;8.02E-08;0.046357666
28844;TRUE;25.3598;24.7448;FALSE;252.1909188;-0.000382228;8.07E-08;0.111375535
28845;TRUE;31.1213;29.1835;FALSE;25.22519982;-0.00067748;9.83E-08;0.01085033
28846;TRUE;28.9793;23.0003;FALSE;186.1979168;-0.000453584;8.22E-08;0.075780556
28847;FALSE;;;;;;;
28848;TRUE;32.2782;25.7847;FALSE;106.2334016;-0.000646785;8.34E-08;0.04663296
28849;TRUE;26.5545;21.1564;FALSE;268.3711977;-0.001063305;7.97E-08;0.110795644
28850;TRUE;32.0943;24.9941;FALSE;70.95824054;-0.000882001;1.07E-07;0.027917261
28851;FALSE;;;;;;;
28852;TRUE;25.5318;20.5063;FALSE;191.1423999;-0.000475142;8.24E-08;0.07920966
28853;TRUE;31.5235;29.9973;TRUE;4.277412115;-0.000754337;1.00E-10;0.001895164
28854;TRUE;31.9276;21.6901;FALSE;57.48220308;-0.00082598;9.51E-08;0.02399335
28855;FALSE;;;;;;;
28856;FALSE;;;;;;;
28857;FALSE;;;;;;;
28858;FALSE;;;;;;;
28859;FALSE;;;;;;;
28860;FALSE;;;;;;;
28861;TRUE;31.3659;27.4764;FALSE;51.19157913;-0.00057147;9.74E-08;0.021453605
28862;FALSE;;;;;;;
28863;FALSE;;;;;;;
28864;TRUE;27.5871;20.3582;FALSE;50.35078098;-0.000719602;1.02E-07;0.022395154
28865;TRUE;25.2903;26.5391;FALSE;140.9453096;-0.0010382;8.09E-08;0.059525282
28866;TRUE;24.3453;23.8595;FALSE;181.3866077;-0.000225088;8.03E-08;0.077747353
28867;TRUE;23.2256;22.648;FALSE;139.5316394;-0.000714155;8.17E-08;0.057177013
28868;FALSE;;;;;;;
28869;TRUE;33.5602;24.091;FALSE;23.2720761;-0.000617333;9.57E-08;0.010256666
28870;TRUE;31.7973;27.8843;TRUE;4.588306611;-0.000646002;2.00E-10;0.001925662
28871;FALSE;;;;;;;
28872;FALSE;;;;;;;
28873;FALSE;;;;;;;
28874;FALSE;;;;;;;
28875;TRUE;25.0389;30.5001;FALSE;41.41550315;-0.000698317;9.10E-08;0.019352357
28876;FALSE;;;;;;;
28877;TRUE;29.1496;31.5158;FALSE;18.70262048;-0.000729727;7.76E-08;0.007196946
28878;FALSE;;;;;;;
28879;TRUE;26.5504;21.9219;FALSE;192.2342581;-0.000685149;8.32E-08;0.084064072
28880;FALSE;;;;;;;
28881;TRUE;25.1779;30.8556;FALSE;29.35602943;-0.000760881;1.04E-07;0.011986336
28882;TRUE;27.9332;22.9542;FALSE;194.6629516;-2.25E-05;8.30E-08;0.0858216
28883;FALSE;;;;;;;
28884;TRUE;33.541;28.8385;TRUE;3.75771605;-0.000921595;2.00E-10;0.001616341
28885;TRUE;27.4557;31.1568;FALSE;18.99111723;-0.000348074;9.11E-08;0.0077654
28886;FALSE;;;;;;;
28887;TRUE;23.219;28.6907;FALSE;60.20827282;-0.000499877;9.64E-08;0.02648325
28888;TRUE;31.9135;28.4276;FALSE;33.4611786;-0.00057501;1.03E-07;0.01414401
28889;TRUE;30.9283;32.7839;FALSE;22.44560585;-0.000746516;9.45E-08;0.009092289
28890;TRUE;27.3458;28.0901;FALSE;280.4342781;-0.000523869;7.73E-08;0.114853199
28891;TRUE;22.544;25.2888;FALSE;155.5516506;-0.000623602;7.86E-08;0.066039507
28892;TRUE;32.1624;24.5719;FALSE;77.07550991;-0.000482401;8.52E-08;0.03164039
28893;FALSE;;;;;;;
28894;TRUE;33.2405;25.9817;FALSE;38.35059104;-0.000816897;1.22E-07;0.015681937
28895;FALSE;;;;;;;
28896;TRUE;24.4077;27.9271;FALSE;148.5201371;-0.000325897;7.92E-08;0.064365401
28897;TRUE;27.6487;28.4671;FALSE;101.4931109;-0.000894128;8.41E-08;0.041886789
28898;FALSE;;;;;;;
28899;FALSE;;;;;;;
28900;TRUE;30.7784;26.1162;FALSE;144.2675355;-0.000194655;8.08E-08;0.060874751
28901;FALSE;;;;;;;
28902;TRUE;27.4424;28.6536;FALSE;319.3936908;-0.000509282;7.93E-08;0.130914639
28903;TRUE;26.1038;25.5823;FALSE;192.9408068;-0.000565296;8.02E-08;0.07983558
28904;FALSE;;;;;;;
28905;TRUE;30.117;30.8777;TRUE;3.373198917;-0.000537994;1.00E-10;0.001538125
28906;TRUE;27.5742;25.0497;FALSE;111.2146975;-0.000462137;8.80E-08;0.051819764
28907;FALSE;;;;;;;
28908;FALSE;;;;;;;
28909;FALSE;;;;;;;
28910;TRUE;19.7217;20.2193;FALSE;16.86182793;-0.000457611;1.17E-07;0.007585813
28911;TRUE;22.9983;25.0764;FALSE;246.5190831;-0.000615643;7.90E-08;0.106189257
28912;TRUE;31.0135;31.1725;TRUE;4.738855512;-0.000523651;2.00E-10;0.002014285
28913;TRUE;26.969;27.8815;FALSE;252.8540871;-0.000429549;7.81E-08;0.104860178
28914;TRUE;24.713;30.2175;FALSE;78.02170214;-0.000651044;8.85E-08;0.034086982
28915;TRUE;25.8121;28.3819;FALSE;165.1673928;-0.000830377;7.83E-08;0.069841196
28916;TRUE;25.5398;26.2066;FALSE;187.7054367;-0.000875065;7.96E-08;0.07688204
28917;TRUE;32.3737;25.57;FALSE;126.8031658;-0.000727774;8.17E-08;0.053300215
28918;TRUE;30.7904;24.7785;FALSE;193.2181098;-0.000127638;8.07E-08;0.086741274
28919;TRUE;30.5176;29.5143;TRUE;4.790771205;-0.000310345;2.00E-10;0.002035597
28920;TRUE;26.8734;27.1177;FALSE;130.7297742;-0.000798137;8.26E-08;0.053447786
28921;TRUE;26.8895;28.9693;FALSE;136.9639405;-0.000733862;8.06E-08;0.05563694
28922;FALSE;;;;;;;
28923;TRUE;33.3473;26.4901;FALSE;22.31085795;-0.000422917;1.22E-07;0.009605282
28924;TRUE;32.3288;22.8329;FALSE;27.81047122;-0.000899388;8.90E-08;0.011422334
28925;TRUE;30.953;20.6948;FALSE;32.99787912;-0.000887653;9.93E-08;0.014308752
28926;TRUE;27.9338;28.684;FALSE;96.80852952;-0.000648978;8.47E-08;0.041589689
28927;TRUE;28.2828;29.5006;FALSE;165.2933801;-0.000401755;8.20E-08;0.071878399
28928;TRUE;28.1623;25.2005;FALSE;177.1426936;-0.000363746;8.08E-08;0.073719574
28929;TRUE;27.6784;28.2321;FALSE;212.6510815;-0.000421875;7.74E-08;0.088849529
28930;TRUE;29.8221;20.9058;FALSE;105.3661583;-0.001061673;8.37E-08;0.048301441
28931;FALSE;;;;;;;
28932;TRUE;32.9076;24.8122;FALSE;22.64312311;-0.000725741;1.05E-07;0.009455533
28933;FALSE;;;;;;;
28934;FALSE;;;;;;;
28935;FALSE;;;;;;;
28936;FALSE;;;;;;;
28937;FALSE;;;;;;;
28938;FALSE;;;;;;;
28939;FALSE;;;;;;;
28940;TRUE;31.677;25.6022;FALSE;34.06005207;-0.000615212;1.02E-07;0.014378825
28941;TRUE;24.5951;27.5105;FALSE;168.3460969;-0.00080872;8.01E-08;0.070488128
28942;TRUE;25.764;34.3494;TRUE;4.080405621;-0.000805464;3.00E-10;0.001683179
28943;TRUE;30.0942;26.9304;FALSE;119.8270878;-1.94E-05;8.21E-08;0.05457419
28944;TRUE;28.8335;20.9232;FALSE;216.4257161;-0.00075348;8.09E-08;0.085796316
28945;TRUE;34.2408;25.0958;FALSE;12.07147068;-0.000602148;9.17E-08;0.005072513
28946;FALSE;;;;;;;
28947;TRUE;33.1716;25.7428;FALSE;41.8307755;-0.000430364;1.09E-07;0.018009142
